School_Unit_Name,Elementary_school_cases,Middle_school_cases,High_school_cases,Gender,Reporting_date
SCOALA PRIMARA CERISA,578,631,164,M,2017-07-16
SCOALA PRIMARA CERNA,499,56,407,F,2019-10-01
SCOALA PRIMARA CERNAIA,625,129,134,M,2014-07-02
SCOALA PRIMARA CERNETEAZ,142,57,282,F,2020-12-29
SCOALA PRIMARA CETATEA VECHE II ORAS HUEDIN,120,92,713,M,2011-10-23
SCOALA PRIMARA 'CHAMPIONS FOR LIFE' CONSTANTA,701,300,615,M,2017-10-13
SCOALA PRIMARA CHARLOTTENURG,132,378,553,M,2020-03-01
SCOALA PRIMARA CHECHIS,730,378,209,M,2016-02-02
SCOALA PRIMARA CHEGLEVICI,399,147,196,F,2012-03-16
SCOALA PRIMARA CHERESTUR,473,701,506,M,2015-12-20
SCOALA PRIMARA CHEREUSA,494,341,478,F,2016-11-27
SCOALA PRIMARA CHICHINETU,300,218,238,M,2017-07-18
SCOALA PRIMARA CHILENI,473,386,207,F,2016-10-27
SCOALA PRIMARA CHILISENI,523,176,750,F,2017-04-05
SCOALA PRIMARA CHITID,200,193,499,F,2014-01-31
Scoala Primara Chiurus,232,654,375,F,2019-10-29
SCOALA PRIMARA CICEU,68,376,609,F,2020-07-21
SCOALA PRIMARA CICLOVA MONTANA,233,720,75,M,2018-10-09
SCOALA PRIMARA CIHEI,35,70,209,M,2021-03-25
SCOALA PRIMARA CILIBIU,600,423,165,M,2011-08-29
SCOALA PRIMARA CINCIS CERNA,501,22,584,M,2018-03-04
Scoala Primara Cincsor,732,660,469,M,2011-08-03
SCOALA PRIMARA CINTA,162,348,520,M,2011-10-27
SCOALA PRIMARA CIOBOTENI,149,606,88,F,2015-04-30
SCOALA PRIMARA CIOCA-BOCA,288,145,234,F,2020-09-04
SCOALA PRIMARA CIOCARLESTI,328,508,181,M,2021-03-05
SCOALA PRIMARA CIOCHIUTA,201,735,476,F,2018-02-19
SCOALA PRIMARA CIOLANESTII DIN DEAL,262,23,255,M,2011-09-03
SCOALA PRIMARA CIOMARTAN,681,247,154,M,2017-05-31
SCOALA PRIMARA CIOROBORENI,10,619,269,M,2014-04-19
SCOALA PRIMARA CIPAU,489,431,333,M,2019-06-01
SCOALA PRIMARA CIUBANCUTA COM. RECEA CRISTUR,508,483,502,F,2020-11-11
SCOALA PRIMARA CIUDANOVITA SAT,462,60,637,F,2015-11-14
SCOALA PRIMARA CIUMARNA,570,667,747,F,2015-01-02
SCOALA PRIMARA CIUNGANI,573,530,370,M,2017-03-06
SCOALA PRIMARA CIUPA-NEJLOVEL,379,141,553,M,2018-10-01
SCOALA PRIMARA CIUPERCENI,661,714,189,F,2014-12-11
SCOALA PRIMARA CIURBESTI,252,193,88,M,2015-05-01
SCOALA PRIMARA CIMPURI SURDUC,610,210,680,F,2012-10-31
SCOALA PRIMARA CIRCESTI,297,460,210,F,2017-11-03
SCOALA PRIMARA CLADOVA,98,698,9,F,2015-04-18
SCOALA PRIMARA CLICIOVA,254,479,193,F,2015-04-26
SCOALA PRIMARA CLOPODIA,502,127,501,M,2019-05-07
SCOALA PRIMARA CLOPOTIVA,612,312,314,M,2016-07-10
SCOALA PRIMARA COARNELE CAPREI,325,493,117,F,2015-06-20
SCOALA PRIMARA COASTA MARE,477,526,72,F,2015-08-28
Scoala Primara Cobor,34,164,699,F,2011-10-22
SCOALA PRIMARA 'COLIBRI' CONSTANTA,255,516,405,M,2011-10-27
SCOALA PRIMARA COLONIA MICA,719,423,568,F,2016-08-27
SCOALA PRIMARA COLTEA,166,223,222,M,2018-05-04
SCOALA PRIMARA COMIAT,567,552,743,F,2018-04-19
SCOALA PRIMARA COMLOSU MIC,380,458,469,M,2014-07-17
SCOALA PRIMARA COMORISTE,440,414,720,F,2017-01-09
SCOALA PRIMARA COMUNA BECENI,463,624,444,F,2012-07-02
SCOALA PRIMARA COMUNA DRAGANESTI,493,413,91,F,2018-01-12
SCOALA PRIMARA COMUNA MARACINENI,565,145,520,F,2017-04-06
SCOALA PRIMARA COMUNA SAVINESTI (DUMBRAVA VALE),448,591,650,M,2011-07-26
SCOALA PRIMARA COMUNA TRIFESTI,75,87,395,M,2012-12-25
SCOALA PRIMARA COMUNA TINTESTI,325,463,69,F,2011-12-26
SCOALA PRIMARA COMUNA VARBILAU,641,665,561,M,2016-09-30
SCOALA PRIMARA COMUNITARA TILEAGD,207,431,379,F,2018-02-13
SCOALA PRIMARA CONCORDIA MUNICIPIUL PLOIESTI,462,225,670,M,2018-05-05
SCOALA PRIMARA CONDEESTI-SC.GIM.BARCANESTI,543,462,210,M,2018-05-15
Scoala Primara Conil,661,359,415,F,2020-02-26
SCOALA PRIMARA CONSTANTIN COMICESCU FLAMANZI,372,509,299,F,2014-12-20
SCOALA PRIMARA CONSTANTIN GABRIELESCU,626,81,388,M,2019-07-07
SCOALA PRIMARA COPACIOASA,227,311,549,F,2017-04-05
SCOALA PRIMARA COPSA MARE,669,705,15,M,2013-09-09
SCOALA PRIMARA CORBESTI,645,329,163,M,2013-01-28
SCOALA PRIMARA CORBSORI,557,497,279,F,2012-12-30
SCOALA PRIMARA CORLATA,5,223,445,M,2019-07-12
SCOALA PRIMARA CORNATEL,122,642,40,F,2019-01-19
SCOALA PRIMARA CORNESTI,34,57,212,M,2017-06-21
SCOALA PRIMARA CORNISORU,145,225,168,F,2020-01-11
SCOALA PRIMARA CORUGEA,202,243,127,F,2012-03-29
SCOALA PRIMARA CORUND,213,577,95,M,2019-06-02
SCOALA PRIMARA COSITENI,422,409,272,M,2019-11-02
SCOALA PRIMARA COSTACHE CONACHI IASI,606,522,616,F,2020-08-18
SCOALA PRIMARA COSTACHE NEGRI IASI,85,678,76,F,2015-11-25
SCOALA PRIMARA COSAVA,410,585,568,M,2016-08-07
SCOALA PRIMARA COTOROAIA,298,54,321,F,2016-04-08
SCOALA PRIMARA COTU LUI IVAN,115,326,429,M,2013-01-04
SCOALA PRIMARA COTUS,743,0,310,M,2021-01-12
SCOALA PRIMARA COVACI,119,526,16,F,2015-10-08
SCOALA PRIMARA COVERCA,192,88,433,M,2020-07-06
SCOALA PRIMARA COZMENI,674,562,291,M,2014-05-07
SCOALA PRIMARA CRACAUL NEGRU COMUNA CRACAOANI,155,200,117,F,2013-12-24
SCOALA PRIMARA CRAINIMAT,423,540,303,F,2013-05-24
SCOALA PRIMARA CRACIUNEL,73,209,571,M,2021-01-14
SCOALA PRIMARA CRAIESTI COM. PETRESTII DE JOS,499,37,689,M,2019-03-31
SCOALA PRIMARA CRAIESTI COMUNA BOZIENI,43,379,363,M,2021-04-27
SCOALA PRIMARA CRISTUR,399,596,163,M,2017-12-17
SCOALA PRIMARA CRISTUR CRISENI,126,514,386,F,2014-02-28
SCOALA PRIMARA CRISENI COM. MOCIU,683,571,362,F,2014-02-18
SCOALA PRIMARA CRISTELEC,547,35,290,F,2013-08-10
Scoala Primara Crit,622,97,468,M,2020-09-08
SCOALA PRIMARA CRIVINA,587,671,685,F,2012-03-23
SCOALA PRIMARA CRIVINA DE SUS,679,370,712,F,2012-05-17
SCOALA PRIMARA CSERALJA SANDOMINIC,193,601,302,F,2020-05-25
SCOALA PRIMARA CSOKONAI VITEZ MIHALY CAUACEU,374,498,550,M,2014-05-11
SCOALA PRIMARA C-TIN MANOILESCU SAT MARASENI,152,19,732,M,2017-07-22
SCOALA PRIMARA CUCUTENI,530,687,579,F,2015-04-23
SCOALA PRIMARA CUIED,185,28,233,M,2016-11-02
SCOALA PRIMARA CUIESD,574,167,82,F,2019-03-26
SCOALA PRIMARA CULPIU,475,89,53,F,2011-10-20
SCOALA PRIMARA CUMPARATURA,706,97,172,F,2017-12-19
SCOALA PRIMARA CUND,247,58,377,M,2014-07-23
SCOALA PRIMARA CUNUNA,164,297,462,M,2019-01-19
SCOALA PRIMARA CURTENI,694,179,215,M,2016-09-06
SCOALA PRIMARA CUSMA,425,10,417,M,2020-06-04
SCOALA PRIMARA CUSMED,381,437,289,F,2014-08-08
SCOALA PRIMARA CUTINA,196,375,713,F,2018-11-10
Scoala Primara Cutus,585,261,601,F,2013-02-28
SCOALA PRIMARA CUZA VODA,159,331,485,F,2015-09-29
SCOALA PRIMARA CUZA-VODA,34,709,403,F,2020-06-09
Scoala Primara Dacia,191,265,515,M,2020-03-26
SCOALA PRIMARA DADESTI,381,293,74,F,2015-08-06
SCOALA PRIMARA DAIA,460,213,653,F,2015-07-14
SCOALA PRIMARA DAIA BAHNEA,696,581,198,F,2015-10-23
Scoala Primara David Jozsef Zalan,748,362,425,M,2013-11-13
SCOALA PRIMARA DAMBU,208,416,317,F,2013-05-25
SCOALA PRIMARA DARMOXA,507,418,580,M,2017-03-16
Scoala Primara de Muzica Boem,347,143,206,M,2018-07-15
SCOALA PRIMARA DEAGURILE,119,44,223,M,2020-08-21
Scoala Primara Deak Bela Zabala,427,323,346,F,2014-07-24
SCOALA PRIMARA DEALU FRUMOS,567,342,728,F,2021-06-09
SCOALA PRIMARA DEALU MARE,329,749,373,M,2018-10-04
SCOALA PRIMARA DEALU NEGRU COM. CALATELE,658,647,474,F,2021-02-28
SCOALA PRIMARA DEALUL VIILOR,606,560,169,F,2018-06-22
SCOALA PRIMARA DEALULUI TOPLITA,599,200,262,M,2017-06-25
SCOALA PRIMARA DECEBAL,165,444,261,M,2020-08-24
SCOALA PRIMARA DECEBAL BOBOHALMA,10,701,469,F,2012-11-09
SCOALA PRIMARA DEDULESTI,541,328,10,F,2012-01-04
Scoala Primara Dejani,319,290,24,M,2014-01-02
SCOALA PRIMARA DELENI,405,384,87,M,2014-04-09
SCOALA PRIMARA DELNITA,348,747,140,F,2015-02-09
SCOALA PRIMARA DEUSU COM. CHINTENI,3,740,245,M,2016-09-22
SCOALA PRIMARA DEZMIR COM. APAHIDA,67,211,712,M,2016-12-30
SCOALA PRIMARA DIACONU CONSTANTIN MERENI,224,644,140,M,2014-05-12
SCOALA PRIMARA DINDESTI,257,346,444,M,2013-07-24
SCOALA PRIMARA DIOSOD,623,719,46,F,2016-03-02
SCOALA PRIMARA DIMBU ORASUL BAICOI,52,285,535,M,2012-09-24
SCOALA PRIMARA DOBA,544,284,651,F,2016-03-29
Scoala Primara Dobarlau Vale,571,502,661,F,2011-07-31
SCOALA PRIMARA DOBENI,655,590,478,M,2013-04-26
SCOALA PRIMARA DOBOI,90,35,567,M,2018-09-16
Scoala Primara Dobolii de Sus,378,90,4,M,2013-07-02
SCOALA PRIMARA DOBRAIA,718,718,63,M,2017-01-09
SCOALA PRIMARA DOBRICEL,335,284,540,F,2020-09-28
SCOALA PRIMARA DOBROGOSTEA,394,574,331,F,2021-02-21
SCOALA PRIMARA DOBROVAT,24,233,253,F,2019-01-30
SCOALA PRIMARA DOCLIN,196,630,696,M,2017-02-12
SCOALA PRIMARA DOH,293,533,579,F,2019-07-20
SCOALA PRIMARA DOLAT,743,590,612,F,2017-05-24
SCOALA PRIMARA DOLHENI,341,566,532,M,2015-03-26
SCOALA PRIMARA DOLINA,443,123,228,F,2019-01-09
SCOALA PRIMARA DOMNESTI,199,726,352,M,2012-07-24
SCOALA PRIMARA DOMNIN,535,192,616,F,2013-10-27
SCOALA PRIMARA DOMNUL TRANDAFIR SAT BOISTEA COMUNA PETRICANI,169,191,544,F,2020-07-05
Scoala Primara Dopca,490,503,686,M,2012-04-26
SCOALA PRIMARA DORNISOARA,458,469,381,M,2015-07-06
SCOALA PRIMARA DOROSCANI,219,146,443,F,2019-08-26
SCOALA PRIMARA DR. STEFAN VONHAZ PETRESTI,132,185,200,F,2019-12-31
SCOALA PRIMARA DRAGOMIRESTI,360,31,566,M,2015-10-06
SCOALA PRIMARA DRAGSINA,264,335,413,F,2016-03-22
SCOALA PRIMARA DRAGOESTI-SC.GIM. ROSIORI,383,568,2,M,2016-06-04
SCOALA PRIMARA DRAGOIESTI,195,679,133,M,2015-07-30
SCOALA PRIMARA DR.BALINT JOZSEF DIAFALAU,424,321,481,M,2019-05-21
Scoala Primara Dreamland- sediul 2,626,262,644,M,2018-08-19
SCOALA PRIMARA DREAMLAND VOLUNTARI,536,294,390,F,2012-10-18
SCOALA PRIMARA DROJDII,473,267,492,F,2020-08-11
SCOALA PRIMARA DR.PATAKI JOZSEF IACOBENI,108,408,705,F,2012-11-19
SCOALA PRIMARA DUBOVA,216,56,186,F,2019-03-07
SCOALA PRIMARA DUDASU,618,597,77,F,2013-02-24
SCOALA PRIMARA DULCEA,391,367,216,F,2019-08-27
SCOALA PRIMARA DUMBRAVA COM. CAPUSU MARE,545,734,34,M,2018-03-24
SCOALA PRIMARA DUMIRESTI,194,394,215,M,2015-07-10
SCOALA PRIMARA DUMITRESTII,481,721,268,F,2021-02-25
SCOALA PRIMARA DUMITRESTII GALATI,84,463,415,M,2018-10-02
SCOALA PRIMARA DUMITRU MARIN SAT PEICANI,583,80,180,F,2019-09-20
SCOALA PRIMARA DUNAVATU DE JOS,400,293,690,M,2021-02-19
SCOALA PRIMARA EBNER JENO IZVORU MURESULUI,421,423,333,F,2021-05-02
SCOALA PRIMARA ECHILIBRIA - MONTESSORI EDUCATION VOLUNTARI,731,589,602,F,2020-12-02
SCOALA PRIMARA ELEONORA ILIESCU CHITILA,46,76,36,M,2012-11-24
SCOALA PRIMARA ELISEI MUNICIPIUL PIATRA-NEAMT,304,545,309,F,2019-10-22
SCOALA PRIMARA ELITE IASI (Asociatia Info-Scoala),687,142,243,F,2016-11-15
SCOALA PRIMARA EMIL PACURAR GLEDIN,625,501,643,M,2021-07-16
SCOALA PRIMARA ENISALA,523,250,724,M,2013-08-31
SCOALA PRIMARA EREMIENI,316,381,245,M,2014-12-22
SCOALA PRIMARA ERGHEVITA,730,699,736,M,2020-02-10
SCOALA PRIMARA ERIU SANCRAI,489,562,50,F,2012-10-17
SCOALA PRIMARA ERNEA,17,231,130,F,2018-06-28
SCOALA PRIMARA ERSIG,415,720,531,M,2020-01-31
SCOALA PRIMARA EURO KID IASI,163,460,505,F,2020-08-09
SCOALA PRIMARA EUROED IASI,144,366,252,F,2016-06-27
SCOALA PRIMARA EXPLORE 100 MOGOSOAIA,89,613,190,M,2015-08-21
SCOALA PRIMARA FA CIUMANI,138,580,569,F,2017-12-30
SCOALA PRIMARA FANCSALI DANIEL FANCEL,514,737,153,F,2015-03-10
SCOALA PRIMARA FARASESTI,362,378,423,F,2014-04-27
SCOALA PRIMARA FANATELE MADARASULUI,25,692,137,F,2016-05-05
SCOALA PRIMARA FEG IASI,384,94,485,M,2012-07-08
SCOALA PRIMARA FEIURDENI COM. CHINTENI,123,21,106,F,2018-07-12
SCOALA PRIMARA FELEAC,329,260,138,F,2020-12-25
Scoala Primara Felmer,26,604,195,F,2019-01-22
SCOALA PRIMARA FENES,612,437,149,M,2014-12-02
SCOALA PRIMARA FENYES ELEK CIOCAIA,232,250,683,M,2019-08-31
SCOALA PRIMARA FETESTI,251,444,318,M,2011-09-04
SCOALA PRIMARA FICATAR,541,722,143,M,2020-03-02
SCOALA PRIMARA FIERBINTII DE JOS-LIC.TEH.FIERBINTI-TARG,281,620,262,F,2020-08-02
SCOALA PRIMARA FIERBINTII DE SUS-LIC.TEH.FIERBINTI-TARG,514,168,527,F,2018-02-25
SCOALA PRIMARA FIGA,352,415,668,M,2014-12-03
SCOALA PRIMARA FILDU DE SUS,345,382,413,F,2014-02-11
SCOALA PRIMARA FILEA,93,243,532,F,2017-03-07
SCOALA PRIMARA FILITELNIC,587,439,62,F,2011-12-10
SCOALA PRIMARA FILPEA,190,727,242,F,2014-11-12
SCOALA PRIMARA FILPISU MARE,41,494,711,F,2016-10-31
SCOALA PRIMARA FILPISU MIC,591,34,645,M,2013-04-30
SCOALA PRIMARA FIRTANUS,361,320,718,F,2015-12-16
SCOALA PRIMARA FIRTUSU,240,657,196,M,2015-04-07
Scoala Primara Fiser,702,271,401,F,2016-04-24
SCOALA PRIMARA FITCAU,30,84,502,M,2016-07-09
SCOALA PRIMARA FIZESU GHERLII COM. FIZESU GHERLII,71,430,285,M,2015-12-14
SCOALA PRIMARA FLORESTI,239,444,392,F,2013-02-25
SCOALA PRIMARA FLORIN NICULESCU BILA,541,39,35,M,2018-02-02
Scoala Primara Floroaia Mica,127,453,139,M,2019-09-01
SCOALA PRIMARA FODORA,524,130,610,F,2016-01-27
SCOALA PRIMARA FOFELDEA,701,86,357,M,2012-11-02
SCOALA PRIMARA FOGARASY MIHALY GHEORGHENI,549,390,71,F,2013-02-18
SCOALA PRIMARA FORASTI,392,351,697,M,2020-07-07
Scoala Primara Forro Elek Anghelus,15,122,570,F,2018-11-30
SCOALA PRIMARA FRENCIUGI,155,561,238,F,2012-08-11
SCOALA PRIMARA FRUMOSU,488,724,173,M,2012-04-06
SCOALA PRIMARA FRUMUSICA,731,694,350,F,2015-03-19
SCOALA PRIMARA FRUNZENI,237,517,87,M,2017-06-30
SCOALA PRIMARA FUNDOAIA,263,492,530,F,2017-04-21
SCOALA PRIMARA FURDUIESTI,637,417,352,F,2016-11-03
SCOALA PRIMARA FURESTI,290,538,549,M,2017-11-03
SCOALA PRIMARA FURNICOSI,83,302,349,F,2015-08-30
SCOALA PRIMARA GAAL TAMAS BORZONT,371,695,154,F,2018-05-19
SCOALA PRIMARA GAIESTI,100,749,222,M,2013-01-12
SCOALA PRIMARA GALATENI,358,79,562,M,2016-01-11
SCOALA PRIMARA GALAUTAS-PIRAU,71,324,22,F,2019-03-13
SCOALA PRIMARA GALPAIA,544,580,258,F,2018-10-13
SCOALA PRIMARA GAMACESTI,150,694,74,M,2019-04-04
SCOALA PRIMARA GANESTI,521,183,512,F,2013-01-17
SCOALA PRIMARA GARDANEASA,58,360,488,M,2021-04-09
SCOALA PRIMARA GARBEA,720,112,580,M,2017-11-10
SCOALA PRIMARA GARBOVATU DE JOS,79,405,244,M,2014-02-28
SCOALA PRIMARA GARCEIU,40,304,324,M,2013-04-05
SCOALA PRIMARA GARCIU,692,365,689,F,2017-11-04
SCOALA PRIMARA GARDOAIA,144,714,170,M,2017-06-23
SCOALA PRIMARA GENERAL BERTHELOT,182,208,200,M,2020-07-29
SCOALA PRIMARA GENERAL GHEORGHE BERDAN FRUMUSELU,218,230,588,M,2012-08-20
Scoala Primara Genius Academy,72,163,286,M,2013-12-02
Scoala Primara George Cosbuc Zagon,439,616,435,F,2012-10-21
SCOALA PRIMARA GEORGE VISAN POTELU,94,130,191,M,2018-10-12
SCOALA PRIMARA GHEORGHE ASACHI IASI,697,711,371,F,2019-05-11
SCOALA PRIMARA GHEORGHE GHIBANESCU IASI,560,156,6,M,2016-10-22
SCOALA PRIMARA GHEORGHE SINCAI MOTIS,447,688,713,F,2020-06-05
SCOALA PRIMARA GHEORGHE TOMA TUTULESTI,384,332,291,F,2013-02-02
SCOALA PRIMARA GHERDANA,148,9,223,M,2011-09-26
SCOALA PRIMARA GHERGHITESTI COBIA,54,700,597,F,2014-06-18
SCOALA PRIMARA GHERTENIS,703,67,732,F,2015-12-23
SCOALA PRIMARA GHINESTI,532,523,321,M,2021-03-26
SCOALA PRIMARA GHIRISA,721,260,660,M,2014-02-25
SCOALA PRIMARA GHIROLT COM. ALUNIS,284,544,679,M,2014-01-08
SCOALA PRIMARA GIACAS,526,536,508,F,2016-02-05
SCOALA PRIMARA GIARMATA-VII,106,442,205,F,2012-11-02
SCOALA PRIMARA GIMBASANI-SC.GIM.COSAMBESTI,128,25,186,M,2018-10-29
SCOALA PRIMARA GIULESTI,256,653,187,M,2011-11-19
SCOALA PRIMARA GIURGENI COMUNA VALEA URSULUI,691,236,483,M,2016-09-05
SCOALA PRIMARA GIURGESTI,229,625,509,M,2016-11-10
SCOALA PRIMARA GIRBOVAT,378,378,693,F,2012-03-27
SCOALA PRIMARA GLADNA ROMANA,132,379,304,F,2012-01-14
SCOALA PRIMARA GLAVACIOC,352,246,729,F,2018-07-22
SCOALA PRIMARA GLAVANESTI,674,431,416,M,2015-08-05
SCOALA PRIMARA GLAMBOACA,255,419,273,F,2015-07-30
SCOALA PRIMARA GLOBU CRAIOVEI,180,170,109,M,2018-02-05
SCOALA PRIMARA GLOBURAU,668,379,188,M,2017-07-05
SCOALA PRIMARA GLODGHILESTI,693,295,652,M,2017-02-20
SCOALA PRIMARA GLODISOARELE,696,248,96,F,2020-07-01
SCOALA PRIMARA GLODU,708,296,107,F,2014-11-15
SCOALA PRIMARA GOIOASA,303,40,340,F,2013-06-26
SCOALA PRIMARA GOLESTI-PRIBOAIA,210,602,32,M,2019-06-20
SCOALA PRIMARA GOLET,657,697,431,M,2021-05-06
SCOALA PRIMARA GORENI,9,24,180,M,2012-12-19
SCOALA PRIMARA GORUN COMUNA ONICENI,711,80,509,F,2020-09-08
SCOALA PRIMARA GOVORA,223,101,689,F,2019-11-19
SCOALA PRIMARA GRADINARI,706,363,106,F,2014-10-05
SCOALA PRIMARA GRADISTE,273,673,466,M,2020-12-22
Scoala Primara Granari,328,219,303,M,2020-01-03
SCOALA PRIMARA GRAUSORUL,510,466,684,F,2012-08-21
SCOALA PRIMARA GREONI,134,446,204,M,2019-01-06
SCOALA PRIMARA GRIGORE COJAN CAUESTI,531,481,293,M,2016-04-18
SCOALA PRIMARA GRIGORESTI,146,463,271,F,2014-07-22
SCOALA PRIMARA GRINDENI,366,382,499,M,2014-12-16
SCOALA PRIMARA GROPENI,138,388,108,F,2018-02-28
SCOALA PRIMARA GRUIU,68,358,580,M,2016-06-19
SCOALA PRIMARA GULIA TARTASESTI,365,165,738,F,2020-03-22
SCOALA PRIMARA GURA PRAVAT,332,445,541,F,2014-05-19
SCOALA PRIMARA GURA VAII COMUNA GIROV,147,9,681,M,2018-02-27
SCOALA PRIMARA GURA VAII RECE,393,257,328,M,2015-12-09
SCOALA PRIMARA GUTINAS,605,182,748,M,2020-06-26
SCOALA PRIMARA GVARDINITA,75,406,539,M,2016-09-12
SCOALA PRIMARA HABIC,81,158,80,M,2014-11-09
SCOALA PRIMARA HANSEL UND GRETEL IASI,272,487,603,F,2015-05-18
SCOALA PRIMARA HAPPY STARS HARLAU,147,383,379,F,2014-05-14
Scoala Primara Harale,698,672,588,M,2013-04-15
SCOALA PRIMARA HARGHITA-BAI,348,689,657,M,2015-08-06
SCOALA PRIMARA HASAG,657,89,575,M,2020-09-20
Scoala Primara Halmeag,82,123,436,F,2016-10-23
SCOALA PRIMARA HANTESTI VALE,29,701,483,F,2015-11-24
SCOALA PRIMARA HARTAGANI,496,517,407,M,2012-03-25
SCOALA PRIMARA HASDAT,329,572,476,M,2015-06-07
SCOALA PRIMARA HASDAU,305,221,291,F,2020-10-04
Scoala Primara Hatuica,417,558,448,F,2016-03-03
SCOALA PRIMARA HANDRESTI,386,52,517,M,2012-02-09
SCOALA PRIMARA HARTOP,336,590,215,F,2017-01-09
Scoala Primara Helikon-Bucuresti,596,471,729,M,2021-01-06
SCOALA PRIMARA HERINA,378,39,70,M,2012-06-29
Scoala Primara Hetea,196,193,299,M,2012-08-31
SCOALA PRIMARA HETIUR,506,409,697,M,2016-08-19
Scoala Primara Hilib,575,566,246,M,2017-05-11
SCOALA PRIMARA HILITA,548,555,95,M,2015-12-26
SCOALA PRIMARA HLAPESTI COMUNA DRAGOMIRESTI,695,695,323,M,2016-04-05
SCOALA PRIMARA HODOSA,580,54,704,M,2016-11-12
SCOALA PRIMARA HODOSA GARA,530,405,594,M,2013-04-04
SCOALA PRIMARA HODOSA SAT,640,508,32,M,2017-01-08
SCOALA PRIMARA HOGHIA,715,522,139,F,2014-05-14
SCOALA PRIMARA HOISESTI,462,455,384,F,2017-06-06
SCOALA PRIMARA HOISESTI COMUNA MARGINENI,319,290,695,F,2016-02-01
SCOALA PRIMARA HOLM,565,745,184,F,2021-03-02
SCOALA PRIMARA HONDOL,347,223,113,F,2018-08-09
SCOALA PRIMARA HONORICI,513,475,299,M,2019-11-08
SCOALA PRIMARA HOREA CLUJ-NAPOCA - STRUCTURA 1,97,618,599,F,2019-04-26
SCOALA PRIMARA HORIA,226,490,219,M,2020-05-15
SCOALA PRIMARA HORIA-SC.GIM.AXINTELE,706,277,376,M,2013-11-06
Scoala Primara Horvath Karoly Telechia,646,615,311,F,2018-07-12
SCOALA PRIMARA HULUBA,574,240,668,M,2021-02-13
SCOALA PRIMARA HURJUIENI,397,255,112,F,2014-04-29
SCOALA PRIMARA HUTA COM. CHIUIESTI,16,715,152,M,2018-08-01
SCOALA PRIMARA IACOBENI COM. CEANU MARE,722,693,350,M,2011-09-15
SCOALA PRIMARA IACOBESTI,285,670,381,F,2019-04-18
SCOALA PRIMARA IAM,555,669,393,M,2012-02-14
SCOALA PRIMARA IANOVA,63,213,739,F,2019-07-04
Scoala Primara Iaras,506,603,489,F,2018-12-08
SCOALA PRIMARA IAZU COJASCA,517,625,680,F,2014-06-20
SCOALA PRIMARA IAZU VECHI,156,697,245,M,2013-01-02
SCOALA PRIMARA IBANESTI-PADURE,293,432,234,F,2013-08-13
SCOALA PRIMARA ICLAND,123,468,595,F,2020-05-07
SCOALA PRIMARA ICTAR,477,326,576,M,2014-09-19
SCOALA PRIMARA IDICEL,551,544,585,M,2019-10-24
SCOALA PRIMARA IDICEL-PADURE,448,318,624,F,2016-03-20
SCOALA PRIMARA IEDERA DE SUS,22,671,448,F,2015-02-02
Scoala Primara Iepurasul Bocanila,494,491,163,F,2014-07-29
SCOALA PRIMARA IEPURENI,530,304,60,F,2021-04-14
SCOALA PRIMARA IGNESTI,711,218,495,M,2020-11-08
SCOALA PRIMARA IHOD,663,326,138,F,2016-12-08
SCOALA PRIMARA ILASVAI SELYMES PETER ILISUA,475,268,73,F,2016-07-22
SCOALA PRIMARA ILFOVENI NUCET,84,389,114,M,2016-05-08
SCOALA PRIMARA ILIDIA,495,221,358,M,2020-09-13
SCOALA PRIMARA ILIE GRAMADA ZAHARESTI,591,576,391,F,2014-01-15
SCOALA PRIMARA ILIESI,696,68,302,F,2017-10-10
SCOALA PRIMARA ILOVA,627,35,329,M,2013-09-14
Scoala Primara Imeni,152,724,384,F,2015-12-21
SCOALA PRIMARA IMOASA,553,604,646,F,2017-06-13
SCOALA PRIMARA INEU,623,91,198,M,2018-05-12
SCOALA PRIMARA INTERNATIONAL KIDS ACADEMY ROSU - CHIAJNA,651,8,439,F,2012-07-23
SCOALA PRIMARA IOAN GROSARU PAISENI,684,453,75,F,2016-06-23
SCOALA PRIMARA IOAN IACOB LAURENI,138,285,629,M,2013-10-07
Scoala Primara 'Ioan Iosif' Mateias,134,71,440,F,2012-03-24
SCOALA PRIMARA IOAN RIZESCU CERSANI,398,738,628,M,2017-02-18
SCOALA PRIMARA ION CREANGA IZVORU MURESULUI,674,555,426,M,2013-02-19
SCOALA PRIMARA ION CREANGA MALCOCI,518,702,725,F,2021-06-16
SCOALA PRIMARA ION CREANGA MITOCASI,621,556,688,M,2020-11-08
SCOALA PRIMARA 'ION CREANGA' SCHITU,543,602,404,M,2014-05-08
SCOALA PRIMARA ION OLTEANU CHITILA,127,691,429,F,2020-03-22
SCOALA PRIMARA ION St. BALTEANU GLIGANU DE SUS,372,419,242,M,2020-01-21
SCOALA PRIMARA IORCANI,492,184,220,F,2019-01-29
SCOALA PRIMARA IOSIF,213,266,414,F,2020-10-06
SCOALA PRIMARA IOSIF TIPROC DUMBRAVA,216,354,661,F,2012-03-25
SCOALA PRIMARA IOSIFALAU,146,287,273,M,2014-03-20
SCOALA PRIMARA IPOTESTI,232,737,1,F,2014-01-26
SCOALA PRIMARA ISCRONI,94,644,556,F,2012-03-25
SCOALA PRIMARA ISLA,63,231,395,F,2015-08-08
SCOALA PRIMARA ISTIHAZA,133,590,706,F,2019-10-20
SCOALA PRIMARA ITRINESTI COMUNA MARGINENI,183,678,177,F,2019-10-16
