School_Unit_Name,Elementary_school_cases,Middle_school_cases,High_school_cases,Gender,Reporting_date
COLEGIUL NATIONAL BETHLEN GABOR AIUD,157,244,84,F,2013-11-08
COLEGIUL NATIONAL CALISTRAT HOGAS LOCALITATEA TECUCI,158,365,532,F,2018-04-28
COLEGIUL NATIONAL CAROL I CRAIOVA,98,297,98,M,2017-07-03
COLEGIUL NATIONAL COSTACHE NEGRI LOCALITATEA GALATI,51,412,32,M,2019-11-06
COLEGIUL NATIONAL DE AGRICULTURA SI ECONOMIE LOCALITATEA TECUCI,281,367,481,F,2013-10-25
COLEGIUL NATIONAL DE INFORMATICA MATEI BASARAB MUN. RM. VALCEA,313,237,150,M,2019-10-04
COLEGIUL NATIONAL DRAGOS VODA SIGHETU MARMATIEI,217,691,515,F,2011-09-12
COLEGIUL NATIONAL ECATERINA TEODOROIU TG-JIU,274,493,70,F,2020-06-23
COLEGIUL NATIONAL ELENA CUZA CRAIOVA,149,145,431,M,2018-04-07
COLEGIUL NATIONAL EMIL BOTTA ADJUD,65,298,207,M,2018-06-08
COLEGIUL NATIONAL FRATII BUZESTI CRAIOVA,122,473,229,F,2019-04-29
COLEGIUL NATIONAL GEORGE COSBUC MOTRU,101,230,343,M,2014-08-26
COLEGIUL NATIONAL GHEORGHE SINCAI BAIA MARE,132,68,211,M,2011-12-01
COLEGIUL NATIONAL GIB MIHAESCU DRAGASANI,344,104,452,M,2017-09-14
COLEGIUL NATIONAL GRIGORE GHICA DOROHOI,282,662,385,F,2016-09-28
COLEGIUL NATIONAL HOREA CLOSCA SI CRISAN ALBA IULIA,3,458,29,F,2014-01-01
COLEGIUL NATIONAL INOCHENTIE MICU CLAIN BLAJ,368,552,478,M,2019-10-09
COLEGIUL NATIONAL KOLCSEY FERENC SATU MARE,329,602,3,F,2015-08-24
COLEGIUL NATIONAL LUCIAN BLAGA SEBES,276,181,65,M,2011-08-19
COLEGIUL NATIONAL MIHAI EMINESCU BAIA MARE,38,426,539,F,2020-01-06
COLEGIUL NATIONAL MIHAI EMINESCU BOTOSANI,123,605,31,F,2013-11-24
COLEGIUL NATIONAL MIHAIL KOGALNICEANU LOCALITATEA GALATI,220,382,61,F,2019-11-22
COLEGIUL NATIONAL MILITAR MIHAI VITEAZUL ALBA IULIA,95,211,63,F,2021-04-18
COLEGIUL NATIONAL MILITAR TUDOR VLADIMIRESCU CRAIOVA,296,199,0,M,2019-04-25
COLEGIUL NATIONAL MIRCEA CEL BATRAN MUN. RM. VALCEA,147,542,161,M,2014-11-26
COLEGIUL NATIONAL NEAGOE BASARAB OLTENITA,87,133,551,F,2020-01-12
COLEGIUL NATIONAL NICOLAE TITULESCU CRAIOVA,275,650,140,M,2017-01-05
COLEGIUL NATIONAL PEDAGOGIC REGELE FERDINAND SIGHETU MARMATIEI,129,296,485,M,2018-01-08
COLEGIUL NATIONAL PEDAGOGIC REGINA MARIA MUNICIPIUL PLOIESTI,72,428,512,M,2014-11-23
COLEGIUL NATIONAL PEDAGOGIC SPIRU HARET FOCSANI,351,637,490,M,2017-03-04
COLEGIUL NATIONAL PEDAGOGIC STEFAN VELOVAN CRAIOVA,195,14,162,F,2019-09-10
COLEGIUL NATIONAL SPIRU HARET LOCALITATEA TECUCI,122,48,291,M,2018-01-24
COLEGIUL NATIONAL SPIRU HARET TG-JIU,34,364,252,M,2017-02-14
COLEGIUL NATIONAL TITU MAIORESCU AIUD,127,216,288,F,2019-02-13
COLEGIUL NATIONAL TUDOR ARGHEZI TG-CARBUNESTI,32,243,522,F,2016-09-29
COLEGIUL NATIONAL TUDOR VLADIMIRESCU TG-JIU,88,397,21,F,2016-04-26
COLEGIUL NATIONAL UNIREA FOCSANI,400,219,296,F,2013-12-07
COLEGIUL NATIONAL VASILE ALECSANDRI LOCALITATEA GALATI,304,360,280,F,2011-09-07
COLEGIUL NATIONAL VASILE LUCACIU BAIA MARE,226,20,491,M,2013-07-18
COLEGIUL NATIONAL ALEXANDRU IOAN CUZA ALEXANDRIA,44,227,553,M,2012-08-12
COLEGIUL NATIONAL ALEXANDRU IOAN CUZA MUNICIPIUL PLOIESTI,348,79,48,F,2012-08-02
COLEGIUL NATIONAL ALEXANDRU ODOBESCU PITESTI,34,441,28,M,2017-02-10
COLEGIUL NATIONAL ALEXANDRU PAPIU ILARIAN TIRGU MURES,317,104,394,F,2017-05-29
COLEGIUL NATIONAL ALEXANDRU VLAHUTA MUNICIPIUL RAMNICU SARAT,313,625,305,F,2016-09-21
COLEGIUL NATIONAL ANA ASLAN,208,332,467,F,2013-09-05
COLEGIUL NATIONAL ANA ASLAN TIMISOARA,72,222,242,M,2019-10-30
COLEGIUL NATIONAL ANASTASESCU ROSIORI DE VEDE,330,101,360,M,2012-05-16
COLEGIUL NATIONAL ANDREI MURESANU BISTRITA,167,305,102,F,2016-04-08
COLEGIUL NATIONAL ANDREI MURESANU DEJ,277,86,74,M,2015-04-09
Colegiul National 'Andrei Saguna' Brasov,142,57,558,M,2016-05-10
Colegiul National 'Aprily Lajos' Brasov,74,602,333,F,2016-01-09
Colegiul National Aurel Vlaicu,239,131,569,M,2013-12-01
COLEGIUL NATIONAL AVRAM IANCU CAMPENI,112,459,363,M,2015-08-10
COLEGIUL NATIONAL AVRAM IANCU STEI,2,513,338,M,2015-07-30
COLEGIUL NATIONAL B. P. HASDEU MUNICIPIUL BUZAU,85,530,140,M,2013-01-26
COLEGIUL NATIONAL BANATEAN TIMISOARA,160,116,114,F,2017-07-10
Colegiul National Bilingv George Cosbuc,285,408,452,F,2015-10-13
COLEGIUL NATIONAL CALISTRAT HOGAS MUNICIPIUL PIATRA-NEAMT,151,482,170,F,2013-05-12
Colegiul National Cantemir Voda,362,689,286,M,2018-09-28
COLEGIUL NATIONAL CATOLIC SF.IOSIF BACAU,301,375,226,F,2018-01-15
COLEGIUL NATIONAL C.D. LOGA CARANSEBES,252,85,558,M,2015-02-02
COLEGIUL NATIONAL CONSTANTIN CANTACUZINO TARGOVISTE,230,261,2,M,2019-08-10
COLEGIUL NATIONAL CONSTANTIN CARABELLA TARGOVISTE,171,457,396,M,2014-01-30
COLEGIUL NATIONAL CONSTANTIN DIACONOVICI LOGA TIMISOARA,147,2,260,M,2015-07-19
COLEGIUL NATIONAL COSTACHE NEGRI TARGU OCNA,94,419,450,M,2015-08-26
COLEGIUL NATIONAL COSTACHE NEGRUZZI IASI,257,632,456,F,2016-06-11
COLEGIUL NATIONAL CUZA VODA MUN. HUSI,99,361,345,M,2011-10-31
COLEGIUL NATIONAL DE ARTA GEORGE APOSTU BACAU,200,236,589,M,2013-12-05
COLEGIUL NATIONAL DE ARTA OCTAV BANCILA IASI,94,97,198,M,2019-03-23
Colegiul National de Arte Dinu Lipatti,279,316,226,M,2011-10-14
COLEGIUL NATIONAL DE ARTE 'REGINA MARIA' CONSTANTA,96,197,209,F,2020-11-26
COLEGIUL NATIONAL DE INFORMATICA CARMEN SYLVA PETROSANI,325,637,573,F,2015-01-01
Colegiul National de Informatica 'Gr. Moisil' Brasov,200,292,247,M,2020-11-22
COLEGIUL NATIONAL DE INFORMATICA MUNICIPIUL PIATRA-NEAMT,151,142,297,M,2012-11-19
COLEGIUL NATIONAL DE INFORMATICA SPIRU HARET SUCEAVA,340,539,141,M,2015-08-02
Colegiul National de Informatica Tudor Vianu,161,390,585,F,2014-02-17
Colegiul National de Muzica George Enescu,249,618,104,F,2014-07-10
COLEGIUL NATIONAL DECEBAL DEVA,253,628,37,M,2018-04-12
COLEGIUL NATIONAL DIACONOVICI TIETZ RESITA,169,93,533,M,2017-04-21
COLEGIUL NATIONAL DIMITRIE CANTEMIR ONESTI,381,647,530,F,2012-12-31
COLEGIUL NATIONAL DINICU GOLESCU CAMPULUNG,135,145,319,F,2012-07-27
Colegiul National 'Doamna Stanca' Fagaras,332,567,309,F,2014-12-06
COLEGIUL NATIONAL DOAMNA STANCA SATU MARE,355,312,326,F,2018-11-11
Colegiul National 'Dr. Ioan Mesota' Brasov,270,173,352,F,2012-07-27
COLEGIUL NATIONAL DRAGOS VODA CAMPULUNG MOLDOVENESC,330,661,492,F,2012-03-11
Colegiul National Economic 'Andrei Barseanu' Brasov,65,523,111,F,2019-05-09
COLEGIUL NATIONAL ECONOMIC THEODOR COSTESCU,10,541,28,M,2021-06-23
Colegiul National Elena Cuza,167,449,364,F,2014-04-18
COLEGIUL NATIONAL ELENA GHIBA BIRTA ARAD,298,637,541,M,2017-02-07
COLEGIUL NATIONAL EMANUIL GOJDU ORADEA,93,617,64,F,2014-08-19
Colegiul National Emil Racovita,18,570,487,M,2016-03-14
COLEGIUL NATIONAL EMIL RACOVITA CLUJ-NAPOCA,328,97,96,F,2018-11-26
COLEGIUL NATIONAL EMIL RACOVITA IASI,368,137,201,M,2016-04-20
COLEGIUL NATIONAL EUDOXIU HURMUZACHI RADAUTI,134,294,133,M,2019-06-20
COLEGIUL NATIONAL FERDINAND I BACAU,248,230,71,M,2016-09-17
COLEGIUL NATIONAL GARABET IBRAILEANU IASI,43,681,396,F,2021-06-03
COLEGIUL NATIONAL GEORGE BARITIU CLUJ-NAPOCA,286,294,81,M,2021-07-16
COLEGIUL NATIONAL GEORGE COSBUC CLUJ-NAPOCA,257,660,228,F,2016-03-12
COLEGIUL NATIONAL GEORGE COSBUC NASAUD,19,87,363,F,2019-06-12
COLEGIUL NATIONAL GH. ROSCA CODREANU MUN. BARLAD,102,35,381,F,2012-05-26
COLEGIUL NATIONAL GHEORGHE ASACHI MUNICIPIUL PIATRA-NEAMT,108,648,500,M,2013-07-29
Colegiul National Gheorghe Lazar,152,31,119,F,2012-04-20
COLEGIUL NATIONAL GHEORGHE LAZAR SIBIU,284,107,419,M,2012-04-25
COLEGIUL NATIONAL GHEORGHE MUNTEANU MURGOCI,231,496,30,F,2017-07-25
Colegiul National Gheorghe Sincai,32,264,417,F,2015-01-23
COLEGIUL NATIONAL GHEORGHE SINCAI CLUJ-NAPOCA,3,125,489,F,2012-05-16
COLEGIUL NATIONAL GHEORGHE TITEICA,162,419,169,M,2017-05-04
COLEGIUL NATIONAL GHEORGHE VRANCEANU BACAU,238,411,440,F,2011-12-07
Colegiul National Grigore Moisil,112,674,589,M,2014-10-29
COLEGIUL NATIONAL GRIGORE MOISIL ONESTI,362,11,230,M,2016-05-06
COLEGIUL NATIONAL IANCU DE HUNEDOARA HUNEDOARA,347,40,366,F,2012-01-05
COLEGIUL NATIONAL IASI,208,487,115,M,2017-07-14
COLEGIUL NATIONAL IENACHITA VACARESCU TARGOVISTE,253,180,75,F,2019-11-28
Colegiul National I.L.Caragiale,325,627,144,F,2012-07-08
COLEGIUL NATIONAL IOAN SLAVICI SATU MARE,237,87,580,M,2019-12-19
COLEGIUL NATIONAL ION C. BRATIANU PITESTI,274,167,206,F,2020-09-28
Colegiul National Ion Creanga,297,466,35,M,2013-10-27
COLEGIUL NATIONAL ION LUCA CARAGIALE MORENI,209,688,399,F,2017-01-22
COLEGIUL NATIONAL ION LUCA CARAGIALE MUNICIPIUL PLOIESTI,22,395,323,F,2012-06-22
COLEGIUL NATIONAL ION MAIORESCU GIURGIU,48,616,541,M,2012-04-10
COLEGIUL NATIONAL ION MINULESCU SLATINA,241,527,139,M,2019-06-07
Colegiul National Ion Neculce,330,551,519,F,2018-07-11
COLEGIUL NATIONAL IOSIF VULCAN ORADEA,162,166,277,F,2017-10-01
Colegiul National Iulia Hasdeu,214,681,559,F,2020-11-29
Colegiul National 'Johannes Honterus' Brasov,235,645,33,M,2020-04-15
COLEGIUL NATIONAL 'KEMAL ATATURK' MEDGIDIA,179,528,94,M,2013-01-20
COLEGIUL NATIONAL LIVIU REBREANU BISTRITA,191,327,220,M,2014-10-25
COLEGIUL NATIONAL MARTON ARON MIERCUREA CIUC,259,343,217,M,2011-10-28
Colegiul National Matei Basarab,31,123,290,M,2020-06-21
Colegiul National Mihai Eminescu,387,265,443,M,2013-03-17
COLEGIUL NATIONAL 'MIHAI EMINESCU' CONSTANTA,59,182,411,F,2016-12-15
COLEGIUL NATIONAL MIHAI EMINESCU IASI,166,323,241,M,2019-08-19
COLEGIUL NATIONAL MIHAI EMINESCU MUNICIPIUL BUZAU,45,490,395,F,2015-08-04
COLEGIUL NATIONAL MIHAI EMINESCU ORADEA,42,391,25,F,2013-10-14
COLEGIUL NATIONAL MIHAI EMINESCU PETROSANI,197,143,380,M,2017-01-11
COLEGIUL NATIONAL MIHAI EMINESCU SATU MARE,315,654,471,M,2020-11-01
COLEGIUL NATIONAL MIHAI EMINESCU SUCEAVA,334,681,321,F,2012-04-07
COLEGIUL NATIONAL MIHAI EMINESCU TOPLITA,245,510,544,F,2020-07-27
Colegiul National Mihai Viteazul,243,564,90,F,2012-06-30
COLEGIUL NATIONAL MIHAI VITEAZUL MUNICIPIUL PLOIESTI,284,76,482,F,2018-12-09
Colegiul National Mihai Viteazul Sfantu Gheorghe,191,82,264,F,2017-06-20
COLEGIUL NATIONAL MIHAI VITEAZUL SLOBOZIA,318,20,221,M,2015-08-21
COLEGIUL NATIONAL MIHAI VITEAZUL TURDA,176,8,594,M,2013-03-07
COLEGIUL NATIONAL MIHAIL SADOVEANU PASCANI,246,323,91,M,2012-03-25
COLEGIUL NATIONAL MILITAR ALEXANDRU IOAN CUZA CONSTANTA,232,536,395,F,2019-12-22
COLEGIUL NATIONAL MILITAR DIMITRIE CANTEMIR BREAZA,113,699,81,M,2011-11-22
COLEGIUL NATIONAL MILITAR STEFAN CEL MARE CAMPULUNG MOLDOVENESC,282,103,224,M,2011-08-10
COLEGIUL NATIONAL 'MIRCEA CEL BATRAN' CONSTANTA,391,410,451,M,2018-02-01
COLEGIUL NATIONAL MIRCEA ELIADE RESITA,233,645,509,M,2017-03-12
COLEGIUL NATIONAL MIRCEA ELIADE SIGHISOARA,110,576,490,M,2014-01-12
COLEGIUL NATIONAL MOISE NICOARA ARAD,132,207,465,F,2015-04-10
COLEGIUL NATIONAL NICHITA STANESCU MUNICIPIUL PLOIESTI,330,511,132,F,2020-09-11
COLEGIUL NATIONAL NICOLAE BALCESCU,99,97,17,F,2021-07-05
COLEGIUL NATIONAL NICOLAE GRIGORESCU MUNICIPIUL CAMPINA,73,151,385,M,2015-02-23
COLEGIUL NATIONAL NICOLAE IORGA ORASUL VALENII DE MUNTE,195,38,102,F,2019-12-20
COLEGIUL NATIONAL NICOLAE TITULESCU PUCIOASA,388,258,288,M,2012-11-16
COLEGIUL NATIONAL NICU GANE FALTICENI,310,554,480,M,2021-07-13
Colegiul National Octav Onicescu,151,574,398,M,2016-03-28
COLEGIUL NATIONAL OCTAVIAN GOGA MARGHITA,12,8,389,M,2016-05-08
COLEGIUL NATIONAL OCTAVIAN GOGA MIERCUREA CIUC,254,46,4,M,2016-12-21
COLEGIUL NATIONAL OCTAVIAN GOGA SIBIU,25,90,59,F,2013-04-10
COLEGIUL NATIONAL ONISIFOR GHIBU ORADEA,234,227,363,M,2014-09-29
COLEGIUL NATIONAL PEDAGOGIC ANDREI SAGUNA SIBIU,242,656,482,F,2012-10-24
COLEGIUL NATIONAL PEDAGOGIC CARMEN SYLVA TIMISOARA,151,512,137,F,2014-01-19
COLEGIUL NATIONAL PEDAGOGIC CAROL I CAMPULUNG,107,332,69,F,2011-09-27
COLEGIUL NATIONAL PEDAGOGIC 'CONSTANTIN BRATESCU' CONSTANTA,392,524,42,M,2020-05-16
COLEGIUL NATIONAL PEDAGOGIC DUMITRU PANAITESCU PERPESSICIUS,36,583,390,M,2013-11-23
COLEGIUL NATIONAL PEDAGOGIC GHEORGHE LAZAR CLUJ-NAPOCA,267,122,139,F,2020-09-25
COLEGIUL NATIONAL PEDAGOGIC MIHAI EMINESCU TIRGU MURES,54,521,229,F,2016-12-26
COLEGIUL NATIONAL PEDAGOGIC MIRCEA SCARLAT ALEXANDRIA,81,81,195,F,2016-03-13
COLEGIUL NATIONAL PEDAGOGIC REGINA MARIA DEVA,81,178,99,F,2013-09-29
COLEGIUL NATIONAL PEDAGOGIC SPIRU HARET MUNICIPIUL BUZAU,17,233,476,M,2015-05-29
COLEGIUL NATIONAL PEDAGOGIC STEFAN CEL MARE BACAU,264,379,267,M,2015-04-06
COLEGIUL NATIONAL PEDAGOGIC STEFAN ODOBLEJA,35,603,231,M,2016-12-01
COLEGIUL NATIONAL PETRU RARES BECLEAN,16,447,166,M,2017-12-07
COLEGIUL NATIONAL PETRU RARES MUNICIPIUL PIATRA-NEAMT,53,32,544,F,2016-11-15
COLEGIUL NATIONAL PETRU RARES SUCEAVA,163,96,27,M,2018-09-18
COLEGIUL NATIONAL PREPARANDIA-DIMITRIE TICHINDEAL ARAD,258,203,314,F,2016-05-27
COLEGIUL NATIONAL RADU GRECEANU SLATINA,222,681,320,M,2020-06-04
Colegiul National 'Radu Negru' Fagaras,307,590,149,F,2013-06-29
COLEGIUL NATIONAL ROMAN VODA MUNICIPIUL ROMAN,116,532,50,M,2012-12-24
COLEGIUL NATIONAL SAMUEL VON BRUKENTHAL SIBIU,22,49,321,F,2021-07-20
COLEGIUL NATIONAL SAMUIL VULCAN BEIUS,347,231,18,F,2018-12-05
Colegiul National Sfantul Sava,369,406,589,M,2012-01-15
COLEGIUL NATIONAL SILVANIA ZALAU,79,685,340,F,2013-03-25
COLEGIUL NATIONAL SIMION BARNUTIU SIMLEU SILVANIEI,99,234,584,F,2017-05-17
Colegiul National Spiru Haret,175,76,61,F,2020-07-01
Colegiul National Szekely Miko Sfantu Gheorghe,50,650,56,M,2016-07-10
Colegiul National Scoala Centrala,293,44,530,M,2013-04-28
COLEGIUL NATIONAL STEFAN CEL MARE HARLAU,166,463,583,F,2018-08-11
COLEGIUL NATIONAL STEFAN CEL MARE ORAS TARGU NEAMT,347,435,225,M,2017-04-11
COLEGIUL NATIONAL STEFAN CEL MARE SUCEAVA,33,591,157,M,2013-04-16
COLEGIUL NATIONAL TEODOR NES SALONTA,223,506,296,M,2019-11-11
COLEGIUL NATIONAL TRAIAN,336,290,399,M,2020-08-10
COLEGIUL NATIONAL TRAIAN DODA CARANSEBES,63,120,257,M,2012-01-15
COLEGIUL NATIONAL TRAIAN LALESCU RESITA,79,254,470,F,2011-11-15
Colegiul National 'Unirea' Brasov,60,338,330,F,2014-07-05
COLEGIUL NATIONAL UNIREA TIRGU MURES,55,610,282,M,2012-07-05
COLEGIUL NATIONAL UNIREA TURNU MAGURELE,246,85,381,M,2017-06-17
COLEGIUL NATIONAL VASILE ALECSANDRI BACAU,34,382,281,F,2018-02-14
COLEGIUL NATIONAL VASILE GOLDIS ARAD,59,77,82,F,2016-10-06
Colegiul National Victor Babes,109,419,307,F,2020-03-28
COLEGIUL NATIONAL VLADIMIR STREINU GAESTI,27,72,340,M,2019-01-06
COLEGIUL NATIONAL VLAICU VODA CURTEA DE ARGES,161,40,473,F,2020-11-08
COLEGIUL NATIONAL ZINCA GOLESCU PITESTI,363,577,459,M,2020-01-27
COLEGIUL NATIONALGRIGORE MOISIL URZICENI,108,684,236,F,2018-12-13
COLEGIUL NICOLAE PAULESCU MUNICIPIUL RAMNICU SARAT,79,13,403,M,2017-11-26
Colegiul 'Nicolae Titulescu' Brasov,322,394,433,M,2013-02-11
COLEGIUL N.V. KARPEN BACAU,343,445,150,M,2015-05-17
COLEGIUL PARTICULAR VASILE GOLDIS ARAD,354,583,281,M,2014-06-03
COLEGIUL PEDAGOGIC VASILE LUPU IASI,393,541,179,F,2015-04-27
Colegiul pentru Agricultura si Industrie Alimentara 'Tara Barsei' Prejmer,27,375,27,M,2018-01-15
COLEGIUL REFORMAT BACZKAMADARASI KIS GERGELY ODORHEIU SECUIESC,382,516,154,F,2018-01-24
COLEGIUL RICHARD WURMBRAND IASI,395,41,460,M,2015-11-30
Colegiul Romano-Catolic Sfantul Iosif,338,466,415,F,2020-09-18
COLEGIUL SILVIC BUCOVINA CAMPULUNG MOLDOVENESC,251,176,466,F,2021-01-22
COLEGIUL SILVIC THEODOR PIETRARU BRANESTI,210,185,408,M,2017-12-28
COLEGIUL SPIRU HARET MUNICIPIUL PLOIESTI,232,592,496,F,2021-01-22
COLEGIUL SCOALA NATIONALA DE GAZ MEDIAS,294,174,54,F,2017-10-05
COLEGIUL TEHNIC ALESANDRU PAPIU ILARIAN ZALAU,182,16,490,M,2019-03-23
COLEGIUL TEHNIC ALEXANDRU IOAN CUZA SUCEAVA,357,342,401,F,2015-01-10
COLEGIUL TEHNIC ALEXANDRU ROMAN ALESD,383,598,415,F,2019-02-27
COLEGIUL TEHNIC ANA ASLAN CLUJ-NAPOCA,74,101,523,M,2011-12-13
Colegiul Tehnic Anghel Saligny,295,297,482,F,2014-01-04
COLEGIUL TEHNIC ANGHEL SALIGNY BAIA MARE,319,7,289,F,2012-05-11
COLEGIUL TEHNIC ANGHEL SALIGNY CLUJ-NAPOCA,273,673,264,F,2018-11-19
COLEGIUL TEHNIC APULUM ALBA IULIA,117,100,312,M,2012-12-19
COLEGIUL TEHNIC ARMAND CALINESCU PITESTI,150,19,363,M,2020-12-29
COLEGIUL TEHNIC AUGUST TREBONIU LAURIAN AGNITA,333,163,21,F,2014-03-19
COLEGIUL TEHNIC AUREL VLAICU BAIA MARE,13,208,599,F,2012-02-24
COLEGIUL TEHNIC AUTO TRAIAN VUIA FOCSANI,235,321,143,F,2016-10-30
COLEGIUL TEHNIC BATTHYANY IGNAC GHEORGHENI,155,59,189,M,2012-03-25
Colegiul Tehnic Carol I,349,344,200,M,2021-04-30
COLEGIUL TEHNIC CAMPULUNG,370,152,442,M,2014-12-30
COLEGIUL TEHNIC CD NENITESCU BAIA MARE,328,313,24,M,2013-11-18
COLEGIUL TEHNIC CIBINIUM SIBIU,266,86,118,F,2012-05-25
COLEGIUL TEHNIC CONSTANTIN BRANCUSI PETRILA,211,440,453,F,2015-09-02
Colegiul Tehnic Costin D. Nenitescu,114,600,527,F,2013-10-17
COLEGIUL TEHNIC COSTIN D. NENITESCU PITESTI,297,677,249,F,2012-12-04
COLEGIUL TEHNIC DANUBIANA MUNICIPIUL ROMAN,256,308,79,M,2018-11-25
Colegiul Tehnic de Aeronautica Henri Coanda,92,489,501,M,2016-11-09
Colegiul Tehnic de Arhitectura Si Lucrari Publice Ioan N. Socolescu,131,381,308,M,2020-07-05
COLEGIUL TEHNIC DE CAI FERATE UNIREA PASCANI,294,26,320,F,2021-03-14
COLEGIUL TEHNIC DE COMUNICATII AUGUSTIN MAIOR CLUJ-NAPOCA,311,239,444,F,2021-06-05
Colegiul Tehnic de Industrie Alimentara Dumitru Motoc,81,208,587,F,2011-09-03
COLEGIUL TEHNIC DE INDUSTRIE ALIMENTARA SUCEAVA,225,561,133,F,2018-02-28
Colegiul Tehnic de Posta si Telecomunicatii Gheorghe Airinei,168,561,255,F,2018-09-20
Colegiul Tehnic de Transporturi Brasov,164,487,582,F,2013-09-28
COLEGIUL TEHNIC DE TRANSPORTURI MUNICIPIUL PIATRA-NEAMT,264,605,367,M,2015-10-08
COLEGIUL TEHNIC DE TRANSPORTURI TRANSILVANIA CLUJ-NAPOCA,335,319,132,M,2011-09-08
COLEGIUL TEHNIC DIMITRIE GHIKA COMANESTI,387,584,581,M,2017-02-09
Colegiul Tehnic Dimitrie Leonida,160,18,268,M,2014-08-25
Colegiul Tehnic Dinicu Golescu,92,568,124,M,2017-10-29
Colegiul Tehnic 'Dr. Alexandru Barbat' Victoria,359,673,40,M,2014-03-06
Colegiul Tehnic Edmond Nicolau,262,332,284,F,2017-08-06
COLEGIUL TEHNIC EDMOND NICOLAU FOCSANI,169,591,388,M,2012-09-04
COLEGIUL TEHNIC EMANUIL UNGUREANU TIMISOARA,10,523,500,F,2015-02-26
Colegiul Tehnic Energetic,229,415,111,M,2015-07-15
COLEGIUL TEHNIC ENERGETIC CLUJ-NAPOCA,170,618,32,M,2013-11-29
Colegiul Tehnic Energetic 'Remus Radulet' Brasov,348,259,257,F,2016-10-11
COLEGIUL TEHNIC ENERGETIC SIBIU,177,261,517,F,2018-03-14
Colegiul Tehnic Feroviar Mihai I,362,457,214,M,2018-05-25
COLEGIUL TEHNIC FORESTIER MUNICIPIUL CAMPINA,255,239,541,F,2018-08-19
COLEGIUL TEHNIC FORESTIER MUNICIPIUL PIATRA-NEAMT,328,29,158,M,2011-12-23
COLEGIUL TEHNIC GEORGE BARITIU BAIA MARE,286,121,412,F,2015-01-15
Colegiul Tehnic Gheorghe Asachi,21,407,457,M,2019-01-05
COLEGIUL TEHNIC GHEORGHE ASACHI BOTOSANI,95,312,532,M,2021-03-22
COLEGIUL TEHNIC GHEORGHE ASACHI FOCSANI,60,618,429,M,2013-03-28
COLEGIUL TEHNIC GHEORGHE ASACHI IASI,259,7,28,M,2012-08-24
COLEGIUL TEHNIC GHEORGHE ASACHI ONESTI,334,444,306,M,2015-05-01
COLEGIUL TEHNIC GHEORGHE BALS ADJUD,59,304,517,F,2017-02-06
COLEGIUL TEHNIC GHEORGHE CARTIANU MUNICIPIUL PIATRA-NEAMT,176,639,453,M,2013-12-22
COLEGIUL TEHNIC G-RAL GHEORGHE MAGHERU TG-JIU,367,430,327,M,2012-12-28
COLEGIUL TEHNIC GRIGORE COBALCESCU MOINESTI,132,375,184,M,2020-08-27
COLEGIUL TEHNIC HENRI COANDA TG-JIU,265,51,266,F,2017-01-20
COLEGIUL TEHNIC HENRI COANDA TIMISOARA,331,624,397,F,2014-01-30
COLEGIUL TEHNIC INFOEL BISTRITA,150,46,310,M,2014-04-13
COLEGIUL TEHNIC IOAN C. STEFANESCU IASI,5,20,387,F,2019-08-28
COLEGIUL TEHNIC IOAN CIORDAS BEIUS,108,148,496,F,2020-08-20
COLEGIUL TEHNIC ION CREANGA ORAS TARGU NEAMT,345,519,323,M,2020-06-05
COLEGIUL TEHNIC ION D. LAZARESCU CUGIR,268,344,210,F,2016-02-21
COLEGIUL TEHNIC ION HOLBAN IASI,310,419,473,M,2012-02-04
COLEGIUL TEHNIC ION MINCU FOCSANI,146,111,510,F,2019-03-01
COLEGIUL TEHNIC ION MINCU TG-JIU,260,376,421,F,2015-08-19
Colegiul Tehnic Iuliu Maniu,303,369,285,M,2013-09-05
COLEGIUL TEHNIC IULIU MANIU SIMLEU SILVANIEI,291,521,424,F,2016-06-07
COLEGIUL TEHNIC LATCU VODA SIRET,260,368,458,F,2019-02-04
Colegiul Tehnic 'Maria Baiulescu' Brasov,364,202,175,F,2011-09-19
COLEGIUL TEHNIC MATASARI,271,39,585,M,2014-06-16
Colegiul Tehnic Mecanic Grivita,227,197,277,F,2015-05-09
Colegiul Tehnic Media,359,187,224,F,2019-03-29
COLEGIUL TEHNIC MEDIENSIS MEDIAS,399,503,597,F,2012-03-05
COLEGIUL TEHNIC MIHAI BACESCU FALTICENI,373,278,435,M,2015-03-09
Colegiul Tehnic Mihai Bravu,25,544,217,F,2012-10-10
COLEGIUL TEHNIC MIHAI VITEAZUL ORADEA,56,550,138,F,2014-08-18
COLEGIUL TEHNIC MIHAIL STURDZA IASI,39,350,229,M,2021-01-06
Colegiul Tehnic Mircea cel Batran,137,164,440,F,2013-09-02
Colegiul Tehnic 'Mircea Cristea' Brasov,252,549,127,F,2017-03-20
COLEGIUL TEHNIC MIRON COSTIN MUNICIPIUL ROMAN,93,178,254,M,2016-07-05
COLEGIUL TEHNIC MOTRU,203,622,101,F,2016-08-14
COLEGIUL TEHNIC NR 2 TG-JIU,85,668,375,M,2017-09-01
COLEGIUL TEHNIC NR.1 VADU CRISULUI,358,208,74,F,2020-05-11
Colegiul Tehnic Petru Maior,289,184,160,F,2014-03-28
COLEGIUL TEHNIC PETRU MUSAT SUCEAVA,110,213,260,F,2011-08-12
COLEGIUL TEHNIC PETRU PONI MUNICIPIUL ROMAN,319,242,317,F,2016-11-08
